provenance_record_id,cid,compound_id,herb_id,herb_name,tcmsp_mol_id,evidence_tier,match_confidence,match_method,source_database,source_locator,source_snapshot,adjudication_status
TCMSP-ADJ-0014533,5742590,CMP-PUBCHEM-5742590,HERB-0222,淫羊藿,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=173,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014534,5742590,CMP-PUBCHEM-5742590,HERB-0224,漏芦,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=93,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014535,5742590,CMP-PUBCHEM-5742590,HERB-0229,熟地黄,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=137,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014536,5742590,CMP-PUBCHEM-5742590,HERB-0231,牛膝,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=110,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014537,5742590,CMP-PUBCHEM-5742590,HERB-0232,牛蒡子,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=109,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014538,5742590,CMP-PUBCHEM-5742590,HERB-0237,牵牛子,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=116,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014539,5742590,CMP-PUBCHEM-5742590,HERB-0238,独活,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=39,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014540,5742590,CMP-PUBCHEM-5742590,HERB-0239,猕猴桃根,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=105,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014541,5742590,CMP-PUBCHEM-5742590,HERB-0245,玄参,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=164,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014542,5742590,CMP-PUBCHEM-5742590,HERB-0249,玫瑰花,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=104,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014543,5742590,CMP-PUBCHEM-5742590,HERB-0253,瓦松,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=149,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014544,5742590,CMP-PUBCHEM-5742590,HERB-0261,白前,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=8,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014545,5742590,CMP-PUBCHEM-5742590,HERB-0263,白头翁,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=10,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014546,5742590,CMP-PUBCHEM-5742590,HERB-0267,白果,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=4,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014547,5742590,CMP-PUBCHEM-5742590,HERB-0268,白毛夏枯草,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=7,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014548,5742590,CMP-PUBCHEM-5742590,HERB-0270,白芍,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=9,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014549,5742590,CMP-PUBCHEM-5742590,HERB-0272,白花蛇舌草,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=5,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014550,5742590,CMP-PUBCHEM-5742590,HERB-0273,白芷,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=13,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014551,5742590,CMP-PUBCHEM-5742590,HERB-0276,白蔹,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=6,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014552,5742590,CMP-PUBCHEM-5742590,HERB-0277,白薇,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=11,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014553,5742590,CMP-PUBCHEM-5742590,HERB-0278,白附子,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=3,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014554,5742590,CMP-PUBCHEM-5742590,HERB-0279,白鲜皮,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=12,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014555,5742590,CMP-PUBCHEM-5742590,HERB-0280,百合,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=15,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014556,5742590,CMP-PUBCHEM-5742590,HERB-0281,百部,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=14,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014557,5742590,CMP-PUBCHEM-5742590,HERB-0283,皂角刺,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=179,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014558,5742590,CMP-PUBCHEM-5742590,HERB-0293,石见穿,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=135,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014559,5742590,CMP-PUBCHEM-5742590,HERB-0296,禹州漏芦,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=175,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014560,5742590,CMP-PUBCHEM-5742590,HERB-0297,秦皮,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=121,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014561,5742590,CMP-PUBCHEM-5742590,HERB-0298,秦艽,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=120,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014562,5742590,CMP-PUBCHEM-5742590,HERB-0306,紫花前胡,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=183,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014563,5742590,CMP-PUBCHEM-5742590,HERB-0311,紫菀,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=184,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014564,5742590,CMP-PUBCHEM-5742590,HERB-0314,红花,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=58,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014565,5742590,CMP-PUBCHEM-5742590,HERB-0318,续断,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=163,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014566,5742590,CMP-PUBCHEM-5742590,HERB-0323,罗汉果,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=95,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014567,5742590,CMP-PUBCHEM-5742590,HERB-0324,羌活,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=119,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014568,5742590,CMP-PUBCHEM-5742590,HERB-0325,翻白草,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=41,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014569,5742590,CMP-PUBCHEM-5742590,HERB-0328,肉苁蓉,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=123,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014570,5742590,CMP-PUBCHEM-5742590,HERB-0329,肉豆蔻,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=124,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014571,5742590,CMP-PUBCHEM-5742590,HERB-0330,肿节风,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=182,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014572,5742590,CMP-PUBCHEM-5742590,HERB-0331,胖大海,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=112,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014573,5742590,CMP-PUBCHEM-5742590,HERB-0333,胡芦巴,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=59,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014574,5742590,CMP-PUBCHEM-5742590,HERB-0341,芫花,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=178,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014575,5742590,CMP-PUBCHEM-5742590,HERB-0344,花生衣,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=62,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014576,5742590,CMP-PUBCHEM-5742590,HERB-0346,苍耳子,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=23,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014577,5742590,CMP-PUBCHEM-5742590,HERB-0350,苦丁茶,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=82,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014578,5742590,CMP-PUBCHEM-5742590,HERB-0354,苦楝子,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=84,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014579,5742590,CMP-PUBCHEM-5742590,HERB-0355,苦楝皮,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=83,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014580,5742590,CMP-PUBCHEM-5742590,HERB-0357,茜草,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=118,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014581,5742590,CMP-PUBCHEM-5742590,HERB-0361,荆芥,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=77,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014582,5742590,CMP-PUBCHEM-5742590,HERB-0366,草苁蓉,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=24,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014583,5742590,CMP-PUBCHEM-5742590,HERB-0367,荔枝核,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=87,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014584,5742590,CMP-PUBCHEM-5742590,HERB-0368,荜澄茄,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=21,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014585,5742590,CMP-PUBCHEM-5742590,HERB-0371,荷叶,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=57,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014586,5742590,CMP-PUBCHEM-5742590,HERB-0377,菊花,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=79,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014587,5742590,CMP-PUBCHEM-5742590,HERB-0378,菊苣,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=80,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014588,5742590,CMP-PUBCHEM-5742590,HERB-0379,菝葜,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=2,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014589,5742590,CMP-PUBCHEM-5742590,HERB-0380,菟丝子,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=148,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014590,5742590,CMP-PUBCHEM-5742590,HERB-0383,葎草,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=96,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014591,5742590,CMP-PUBCHEM-5742590,HERB-0384,葛根,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=185,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014592,5742590,CMP-PUBCHEM-5742590,HERB-0385,葛花,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=50,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014593,5742590,CMP-PUBCHEM-5742590,HERB-0386,葱白,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=34,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014594,5742590,CMP-PUBCHEM-5742590,HERB-0388,蒲黄,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=113,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014595,5742590,CMP-PUBCHEM-5742590,HERB-0389,蒺藜,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=70,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014596,5742590,CMP-PUBCHEM-5742590,HERB-0393,蔓荆子,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=103,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014597,5742590,CMP-PUBCHEM-5742590,HERB-0394,蕤仁,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=125,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014598,5742590,CMP-PUBCHEM-5742590,HERB-0395,薄荷,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=19,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014599,5742590,CMP-PUBCHEM-5742590,HERB-0397,薤白,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=162,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014600,5742590,CMP-PUBCHEM-5742590,HERB-0400,虎杖,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=61,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014601,5742590,CMP-PUBCHEM-5742590,HERB-0405,西河柳,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=153,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014602,5742590,CMP-PUBCHEM-5742590,HERB-0406,西洋参,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=154,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014603,5742590,CMP-PUBCHEM-5742590,HERB-0408,覆盆子,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=47,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014604,5742590,CMP-PUBCHEM-5742590,HERB-0413,败酱草,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=16,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014605,5742590,CMP-PUBCHEM-5742590,HERB-0417,赤芍,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=25,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014606,5742590,CMP-PUBCHEM-5742590,HERB-0418,路路通,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=94,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014607,5742590,CMP-PUBCHEM-5742590,HERB-0423,连翘,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=89,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014608,5742590,CMP-PUBCHEM-5742590,HERB-0424,连钱草,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=88,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014609,5742590,CMP-PUBCHEM-5742590,HERB-0427,郁金,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=176,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014610,5742590,CMP-PUBCHEM-5742590,HERB-0429,野菊花,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=171,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014611,5742590,CMP-PUBCHEM-5742590,HERB-0431,金樱子,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=75,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014612,5742590,CMP-PUBCHEM-5742590,HERB-0432,金沸草,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=71,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014613,5742590,CMP-PUBCHEM-5742590,HERB-0434,金荞麦,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=73,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014614,5742590,CMP-PUBCHEM-5742590,HERB-0435,金莲花,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=72,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014615,5742590,CMP-PUBCHEM-5742590,HERB-0437,金银花,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=74,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014616,5742590,CMP-PUBCHEM-5742590,HERB-0438,钩藤,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=51,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014617,5742590,CMP-PUBCHEM-5742590,HERB-0441,银杏叶,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=172,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014618,5742590,CMP-PUBCHEM-5742590,HERB-0443,锦灯笼,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=76,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014619,5742590,CMP-PUBCHEM-5742590,HERB-0446,防风,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=42,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014620,5742590,CMP-PUBCHEM-5742590,HERB-0450,零陵香,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=92,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014621,5742590,CMP-PUBCHEM-5742590,HERB-0452,雷公藤,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=86,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014622,5742590,CMP-PUBCHEM-5742590,HERB-0456,青葙子,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=122,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014623,5742590,CMP-PUBCHEM-5742590,HERB-0461,预知子,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=177,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0014624,5742590,CMP-PUBCHEM-5742590,HERB-0462,香加皮,MOL000357,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=233;herb_position=158,2025-07-18,accepted_direct_relation
