cid,has_tcmsp_mapping,herb_count,herb_names,tcmsp_mol_id_count,tcmsp_mol_ids,unique_edge_count,evidence_tiers,provenance_status
10288,1,1,野菊花,1,MOL008923,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
10297,1,2,麻黄 | 麻黄根,1,MOL009190,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
10312,1,1,桂枝,1,MOL010547,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
10315,1,1,小茴香,1,MOL013347,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
10329,1,13,凌霄花 | 北刘寄奴 | 半枝莲 | 吴茱萸 | 山茱萸 | 布渣叶 | 枇杷叶 | 火麻仁 | 竹沥 | 红参 | 苏合香 | 金莲花 | 银杏叶,1,MOL003789,13,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
10351,1,4,北五味子 | 吴茱萸 | 木瓜 | 柴胡,1,MOL003997,4,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
10364,1,37,丁香 | 伸筋草 | 凌霄花 | 千年健 | 千斤拔 | 厚朴 | 当归 | 木香 | 枇杷叶 | 柴胡 | 桂枝 | 款冬花 | 独活 | 玉米须 | 生姜 | 白芷 | 百合 | 矮地茶 | 穿心莲 | 紫苏 | 绞股蓝 | 羌活 | 艾叶 | 芫荽 | 苍耳子 | 菊花 | 葎草 | 薄荷 | 藁本 | 豆蔻 | 辛夷 | 郁金 | 金银花 | 陈皮 | 香薷 | 鹅不食草 | 麻黄,1,MOL000259,37,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
10390,1,1,南沙参,1,MOL003476,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
10393,1,16,儿茶 | 大血藤 | 天葵子 | 女贞子 | 山慈菇 | 景天三七 | 木蝴蝶 | 水红花子 | 洋金花 | 淫羊藿 | 秦皮 | 肉苁蓉 | 荠菜 | 车前草 | 连翘 | 黄芩,1,MOL002930,16,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
10401,1,1,梅花,1,MOL010707,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
10403,1,1,海金沙,1,MOL002878,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
10413,1,1,佛手,1,MOL013247,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
10416,1,3,人参 | 决明子 | 梧桐子,1,MOL005366,3,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
10430,1,14,乌梅 | 凌霄花 | 墓头回 | 桂枝 | 桑叶 | 牛蒡子 | 甘松 | 白芷 | 竹节参 | 紫草 | 红花 | 辣椒 | 银杏叶 | 黑豆,1,MOL002691,14,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
10436,1,2,仙茅 | 满山红,1,MOL004134,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
10438,1,2,斑蝥 | 西红花,1,MOL001376,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
10442,1,1,麦芽,1,MOL010851,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
10448,1,1,桑椹,1,MOL010293,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
10451,1,3,薤白 | 辣椒 | 韭菜子,1,MOL007604,3,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
10459,1,3,椿皮 | 白附子 | 苦楝皮,1,MOL006293,3,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
10465,1,41,三七 | 仙茅 | 冬葵果 | 南瓜子 | 地肤子 | 大枣 | 天南星 | 天葵子 | 平贝母 | 木蝴蝶 | 木鳖子 | 板蓝根 | 栀子 | 桑叶 | 楮实子 | 槟榔 | 橘核 | 熟地黄 | 牛大力 | 牛蒡子 | 玉米须 | 白芷 | 紫苏子 | 红参 | 红花 | 羌活 | 芦荟 | 苦杏仁 | 荆芥 | 荆芥穗 | 草乌 | 薤白 | 西河柳 | 西洋参 | 银杏叶 | 零陵香 | 韭菜子 | 香加皮 | 马齿苋 | 高良姜 | 麻黄,1,MOL001501,41,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
10484,1,1,佛手,1,MOL013237,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
10494,1,94,丁香 | 三七 | 丹参 | 乌梅 | 倒扣草 | 冰片 | 凌霄花 | 吴茱萸 | 商陆 | 地肤子 | 墓头回 | 夏枯草 | 大枣 | 大风子 | 女贞子 | 委陵菜 | 威灵仙 | 安息香 | 小茴香 | 山茱萸 | 川木通 | 川牛膝 | 广藿香 | 景天三七 | 月季花 | 木棉花 | 木瓜 | 木香 | 木鳖子 | 枇杷叶 | 枸骨叶 | 柴胡 | 柿蒂 | 栀子 | 桑叶 | 桑寄生 | 桑白皮 | 槲寄生 | 沙棘 | 淫羊藿 | 牛膝 | 牛黄 | 牡丹皮 | 瓦松 | 甘松 | 甘草 | 白头翁 | 白芍 | 白蔹 | 矮地茶 | 石榴皮 | 石见穿 | 秦艽 | 紫苏 | 紫草 | 紫菀 | 翻白草 | 芦根 | 苏合香 | 苦丁茶 | 茜草 | 荆芥 | 菝葜 | 葎草 | 薄荷 | 虎杖 | 西洋参 | 覆盆子 | 豆蔻 | 败酱草 | 路路通 | 车前子 | 车前草 | 连翘 | 连钱草 | 金樱子 | 金银花 | 钩藤 | 零陵香 | 雷丸 | 雷公藤 | 青叶胆 | 青果 | 青葙子 | 预知子 | 香加皮 | 香附 | 马鞭草 | 鬼箭羽 | 鸡屎藤 | 鸡骨草 | 鹿衔草 | 麻黄 | 龙胆,1,MOL000263,94,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
10553,1,1,艾叶,1,MOL005724,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
10557,1,1,桔梗,1,MOL006001,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
10574,1,1,香加皮,1,MOL005658,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
10607,1,1,八角莲,1,MOL001714,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
10621,1,25,两面针 | 前胡 | 半边莲 | 木棉花 | 枳壳 | 枳实 | 橘叶 | 橘络 | 沙棘 | 玳玳花 | 禹州漏芦 | 紫菀 | 芫荽 | 荆芥 | 荆芥穗 | 菊花 | 蔓荆子 | 金钱草 | 防己 | 陈皮 | 青皮 | 香橼 | 马齿苋 | 鬼箭羽 | 麻黄,1,MOL007930,25,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
10657,1,23,一枝黄花 | 化橘红 | 当归 | 枇杷叶 | 桂枝 | 石菖蒲 | 砂仁 | 紫苏 | 羌活 | 肉桂 | 花椒 | 苍耳子 | 荆芥 | 荆芥穗 | 荜澄茄 | 菊花 | 蔓荆子 | 藁本 | 辛夷 | 郁金 | 香附 | 高良姜 | 麻黄,1,MOL003534,23,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
10658,1,6,前胡 | 柴胡 | 独活 | 甘松 | 白芷 | 蛇床子,1,MOL003590,6,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
10659,1,6,小茴香 | 玉米须 | 紫苏 | 羌活 | 蒿本 | 香薷,1,MOL006198,6,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
10666,1,2,党参 | 蓖麻子,1,MOL008142,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
10680,1,7,功劳木 | 十大功劳叶 | 十大功劳根 | 沙棘 | 白果 | 皂角刺 | 鹅不食草,1,MOL010245,7,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
10685,1,1,桑椹,1,MOL010286,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
10687,1,1,当归,1,MOL008260,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
10690,1,1,荷叶,1,MOL007198,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
10694,1,1,独活,1,MOL004767,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
10696,1,1,乌药,1,MOL010911,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
10698,1,1,续断,1,MOL009313,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
10703,1,21,南沙参 | 厚朴 | 吴茱萸 | 威灵仙 | 川芎 | 干姜 | 枇杷叶 | 桑寄生 | 满山红 | 灵芝 | 生姜 | 紫苏 | 胡椒 | 芥子 | 花椒 | 辛夷 | 银杏叶 | 香薷 | 高良姜 | 鹅不食草 | 黑芝麻,1,MOL000712,21,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
10719,1,2,乌药 | 菊花,1,MOL010904,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
10721,1,1,金银花,1,MOL003078,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
10722,1,3,银杏叶 | 零陵香 | 鸡屎藤,1,MOL011577,3,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
10742,1,27,两面针 | 云芝 | 卷柏 | 土茯苓 | 垂盆草 | 大血藤 | 大青叶 | 川楝子 | 板蓝根 | 柿蒂 | 水红花子 | 满山红 | 灯盏细辛 | 牡荆子 | 瓦松 | 白薇 | 百部 | 肿节风 | 葶苈子 | 车前草 | 郁金 | 金沸草 | 金荞麦 | 钩藤 | 雷公藤 | 马兜铃 | 麦芽,1,MOL001807,27,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
10748,1,7,佛手 | 北刘寄奴 | 柴胡 | 艾叶 | 花椒 | 茵陈 | 葛花,1,MOL004617,7,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
10772,1,3,白茅根 | 芦根 | 薏苡仁,1,MOL001881,3,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
10787,1,1,金银花,1,MOL003123,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
10795,1,1,竹沥,1,MOL004476,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
10797,1,3,柴胡 | 菊花 | 蛇床子,1,MOL003613,3,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
10812,1,21,千年健 | 厚朴 | 小茴香 | 徐长卿 | 枇杷叶 | 桂枝 | 桑叶 | 独活 | 生姜 | 紫苏 | 羌活 | 肉桂 | 胡椒 | 芫荽 | 菊花 | 蔓荆子 | 金钱草 | 银杏叶 | 防风 | 香薷 | 鼠曲草,1,MOL000699,21,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
10820,1,4,柴胡 | 紫苏 | 蒿本 | 藁本,1,MOL004688,4,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
10823,1,1,丁香,1,MOL013223,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
10824,1,1,肉苁蓉,1,MOL008850,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
10864,1,7,天南星 | 川芎 | 柴胡 | 独活 | 芫荽 | 藁本 | 黑豆,1,MOL002187,7,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
10881,1,1,当归,1,MOL008282,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
10882,1,2,辣椒 | 黑芝麻,1,MOL008709,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
10886,1,1,沙棘,1,MOL010270,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
10907,1,2,佩兰 | 侧柏叶,1,MOL000606,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
10931,1,2,升麻 | 紫草,1,MOL007724,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
10959,1,1,紫苏子,1,MOL012886,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
10975,1,1,连翘,1,MOL003359,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11000,1,2,玉米须 | 矮地茶,1,MOL010954,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11005,1,121,三七 | 乌药 | 亚麻子 | 仙茅 | 伸筋草 | 余甘子 | 佛手 | 使君子 | 侧柏叶 | 党参 | 功劳木 | 化橘红 | 十大功劳叶 | 千金子 | 升麻 | 半枝莲 | 南瓜子 | 厚朴 | 商陆 | 四季青 | 土茯苓 | 地肤子 | 墓头回 | 夏枯草 | 天仙子 | 威灵仙 | 小茴香 | 山茱萸 | 川射干 | 川槿皮 | 巴戟天 | 巴豆 | 广枣 | 徐长卿 | 昆布 | 月季花 | 木棉花 | 木蝴蝶 | 木香 | 杜仲 | 枇杷叶 | 枸杞子 | 柏子仁 | 柴胡 | 栀子 | 桑叶 | 桑椹 | 楮实子 | 槟榔 | 橘核 | 檀香 | 款冬花 | 水飞蓟 | 沉香 | 沙棘 | 沙苑子 | 满山红 | 火麻仁 | 灯心草 | 灵芝 | 牛大力 | 牛膝 | 牛蒡子 | 猫爪草 | 玉米须 | 瓜蒌 | 甜瓜子 | 白芍 | 白芷 | 矮地茶 | 石菖蒲 | 砂仁 | 紫花地丁 | 紫苏 | 红参 | 红花 | 罗汉果 | 羌活 | 肉桂 | 肉豆蔻 | 胡椒 | 芫荽 | 苍耳子 | 苘麻子 | 苦杏仁 | 苦楝子 | 荆芥 | 荆芥穗 | 荔枝核 | 荷叶 | 葛花 | 葶苈子 | 蔓荆子 | 薏苡仁 | 薤白 | 蛇床子 | 西河柳 | 西红花 | 谷精草 | 贯叶金丝桃 | 赤芍 | 辛夷 | 辣椒 | 郁金 | 金莲花 | 金银花 | 银杏叶 | 锦灯笼 | 防风 | 附子 | 降香 | 零陵香 | 韭菜子 | 香加皮 | 香薷 | 马齿苋 | 高良姜 | 鸡屎藤 | 麻黄 | 黄芩 | 鼠曲草,1,MOL001393,121,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11006,1,40,丹参 | 乳香 | 伸筋草 | 凌霄花 | 功劳木 | 土茯苓 | 墓头回 | 天山雪莲 | 威灵仙 | 山茱萸 | 急性子 | 木蝴蝶 | 木贼 | 枇杷叶 | 枸杞子 | 桂枝 | 桑叶 | 款冬花 | 沙棘 | 牛膝 | 牛蒡子 | 猫爪草 | 白前 | 白芷 | 紫苏 | 细辛 | 芫荽 | 苍耳子 | 苦杏仁 | 茺蔚子 | 薄荷 | 西河柳 | 西洋参 | 赤芍 | 辛夷 | 辣椒 | 银杏叶 | 零陵香 | 韭菜子 | 香薷,1,MOL000865,40,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11087,1,1,华山参,1,MOL011088,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11092,1,28,人参 | 侧柏叶 | 决明子 | 凌霄花 | 升麻 | 半枝莲 | 厚朴 | 天南星 | 徐长卿 | 木贼 | 枸杞子 | 柴胡 | 栀子 | 桑叶 | 梧桐子 | 火麻仁 | 牡丹皮 | 白芍 | 白芷 | 矮地茶 | 茺蔚子 | 葛花 | 葱白 | 蒿本 | 赤芍 | 银杏叶 | 香薷 | 黄柏,1,MOL000874,28,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11124,1,2,竹沥 | 葛花,1,MOL004471,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11126,1,1,韭菜子,1,MOL009150,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11128,1,2,亚麻子 | 枇杷叶,1,MOL005706,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11160,1,2,菊花 | 葛花,1,MOL011794,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11173,1,4,矮地茶 | 羌活 | 蛇床子 | 麻黄,1,MOL003582,4,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11176,1,2,沙棘 | 菊花,1,MOL010272,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11229,1,3,牵牛子 | 甘草 | 薤白,1,MOL004967,3,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11233,1,1,木贼,1,MOL011946,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11251,1,6,广藿香 | 杜仲 | 檀香 | 竹节参 | 艾叶 | 麻黄,1,MOL005727,6,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11265,1,2,檀香 | 麻黄,1,MOL007578,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11269,1,1,杜仲叶,1,MOL012306,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11287,1,4,山茱萸 | 木棉花 | 枇杷叶 | 火麻仁,1,MOL005022,4,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11304,1,2,倒扣草 | 木棉花,1,MOL008296,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11326,1,3,倒扣草 | 木棉花 | 菊花,1,MOL008307,3,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11328,1,3,人参叶 | 徐长卿 | 银杏叶,1,MOL005605,3,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11340,1,7,乳香 | 大黄 | 桂枝 | 肉桂 | 花椒 | 辛夷 | 银杏叶,1,MOL001237,7,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11349,1,1,沙棘,1,MOL010246,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11363,1,4,安息香 | 桂枝 | 肉桂 | 麻黄,1,MOL003525,4,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11370,1,2,一枝黄花 | 桂枝,1,MOL012174,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11387,1,4,木棉花 | 菊花 | 零陵香 | 麻黄,1,MOL008767,4,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11396,1,3,倒扣草 | 木棉花 | 蒲黄,1,MOL006110,3,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11406,1,1,安息香,1,MOL012183,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11428,1,2,薄荷 | 辣椒,1,MOL008678,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11455,1,4,柴胡 | 肉桂 | 银杏叶 | 麻黄,1,MOL003529,4,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11460,1,3,徐长卿 | 芫荽 | 蒿本,1,MOL005613,3,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11463,1,43,乳香 | 伸筋草 | 佛手 | 侧柏叶 | 凌霄花 | 前胡 | 北五味子 | 千斤拔 | 厚朴 | 川芎 | 干姜 | 木香 | 没药 | 牡荆叶 | 独活 | 玳玳花 | 生姜 | 百合 | 砂仁 | 紫苏 | 细辛 | 羌活 | 胡椒 | 艾叶 | 芫荽 | 苏合香 | 荆芥 | 菊花 | 蒿本 | 蔓荆子 | 薄荷 | 藁本 | 蛇床子 | 豆蔻 | 辛夷 | 郁金 | 防风 | 零陵香 | 香橼 | 香薷 | 高良姜 | 麻黄 | 黑老虎,1,MOL000264,43,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11467,1,4,菊花 | 辣椒 | 青蒿 | 麻黄,1,MOL007420,4,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11470,1,1,陈皮,1,MOL005824,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11487,1,5,沉香 | 白附子 | 荷叶 | 香薷 | 黄芩,1,MOL007197,5,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11503,1,1,竹沥,1,MOL004465,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11512,1,1,沙棘,1,MOL010220,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11514,1,1,荜茇,1,MOL001581,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11517,1,2,乳香 | 木瓜,1,MOL001225,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11523,1,1,侧柏叶,1,MOL002011,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11529,1,1,玉米须,1,MOL013367,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11542,1,1,甘草,1,MOL004847,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11552,1,12,凌霄花 | 干姜 | 柴胡 | 檀香 | 牛蒡子 | 生姜 | 紫苏 | 菊花 | 薄荷 | 蚕沙 | 覆盆子 | 黑芝麻,1,MOL002484,12,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11559,1,1,罗汉果,1,MOL010113,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11569,1,1,丁香,1,MOL013217,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11574,1,1,辣椒,1,MOL008660,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11579,1,4,猫爪草 | 苦杏仁 | 马勃 | 黑豆,1,MOL009727,4,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11582,1,5,川芎 | 沙棘 | 牵牛子 | 甘草 | 紫苏子,1,MOL002166,5,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11584,1,1,高良姜,1,MOL002567,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11594,1,7,杜仲叶 | 柴胡 | 玫瑰花 | 甘草 | 菊花 | 贯叶金丝桃 | 黑芝麻,1,MOL004589,7,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11597,1,2,覆盆子 | 金银花,1,MOL003033,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11598,1,1,芥子,1,MOL013024,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11610,1,2,生姜 | 菊花,1,MOL006122,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11617,1,3,大蒜 | 葱白 | 辣椒,1,MOL008358,3,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11622,1,8,吴茱萸 | 灯心草 | 玫瑰花 | 生姜 | 罗汉果 | 葱白 | 银杏叶 | 零陵香,1,MOL003993,8,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11635,1,46,丁香 | 三七 | 丹参 | 人参叶 | 伸筋草 | 党参 | 凌霄花 | 功劳木 | 千金子 | 半枝莲 | 天南星 | 天山雪莲 | 山茱萸 | 巴戟天 | 干姜 | 急性子 | 木棉花 | 枸杞子 | 柴胡 | 桂枝 | 桑叶 | 沙棘 | 牛膝 | 玉米须 | 玫瑰花 | 白前 | 紫苏 | 紫苏子 | 绞股蓝 | 罗汉果 | 胡椒 | 芫荽 | 苦杏仁 | 荔枝核 | 荷叶 | 西河柳 | 西红花 | 赤芍 | 辣椒 | 银杏叶 | 锦灯笼 | 零陵香 | 香薷 | 鸡屎藤 | 麻黄 | 鼠曲草,1,MOL001394,46,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11665,1,1,人参叶,1,MOL012637,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11675,1,4,前胡 | 紫花前胡 | 蔓荆子 | 银杏叶,1,MOL011548,4,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11747,1,1,辣椒,1,MOL008664,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11796,1,1,巴戟天,1,MOL009516,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11850,1,10,两头尖 | 前胡 | 千年健 | 南蛇藤果 | 平贝母 | 泽泻 | 白蔹 | 荔枝核 | 荠菜 | 雷公藤,1,MOL000550,10,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11874,1,1,月季花,1,MOL012789,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11902,1,4,山茱萸 | 川芎 | 罗汉果 | 麻黄,1,MOL002167,4,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11914,1,1,桃仁,1,MOL001332,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11970,1,1,余甘子,1,MOL006779,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
11980,1,1,槟榔,1,MOL010486,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12024,1,1,苦楝子,1,MOL010652,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12025,1,1,砂仁,1,MOL007547,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12038,1,1,天葵子,1,MOL011357,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12048,1,2,牵牛子 | 甘草,1,MOL004973,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12053,1,3,三七 | 大蓟 | 银杏叶,1,MOL005843,3,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12097,1,10,三七 | 乌梅 | 仙茅 | 凌霄花 | 升麻 | 柴胡 | 白芷 | 罗汉果 | 银杏叶 | 黄柏,1,MOL004119,10,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12100,1,8,川芎 | 木瓜 | 木蝴蝶 | 木贼 | 枇杷叶 | 芫花 | 菊花 | 黑豆,1,MOL002115,8,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12101,1,2,当归 | 紫苏,1,MOL008292,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12105,1,2,巴戟天 | 紫苏,1,MOL009552,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12124,1,1,乳香,1,MOL001214,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12160,1,2,木瓜 | 黑豆,1,MOL005119,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12166,1,1,麻黄,1,MOL010752,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
12170,1,1,天南星,1,MOL013136,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
